id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,quote
21134,SquidGrow,SQGROW,squid-grow,29,2022-07-26T12:49:42.000Z,"ethereum-ecosystem, binance-chain",,1174940845113550.0,1000000000.0,Ethereum,"{'price': 1.584824753560782e-08, 'volume_24h': 0, 'volume_change_24h': 0, 'percent_change_1h': 0, 'percent_change_24h': 27.31139476, 'percent_change_7d': 32.17231869, 'percent_change_30d': 80.73021008, 'percent_change_60d': 38.2090872, 'percent_change_90d': 41.29957343, 'market_cap': 18620753.35305579, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 15.85, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
1037,Agoras: Currency of Tau,AGRS,agoras-tokens,23,2015-08-24T00:00:00.000Z,"ai-big-data, ethereum-ecosystem",,18000000.0,42000000.0,Ethereum,"{'price': 1.0192232239158336, 'volume_24h': 185335.9754081, 'volume_change_24h': 174.7754, 'percent_change_1h': 0.55444662, 'percent_change_24h': -7.35575316, 'percent_change_7d': -7.15061336, 'percent_change_30d': -34.63254229, 'percent_change_60d': -50.81982511, 'percent_change_90d': -44.19618584, 'market_cap': 18346018.030485004, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 42807375.4, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
4710,Cere Network,CERE,cere-network,28,2021-11-08T13:18:17.000Z,"ai-big-data, distributed-computing, gaming, substrate, social-token, binance-labs-portfolio, polkastarter, dao-maker, arrington-xrp-capital-portfolio, okx-ventures-portfolio, depin",,6939923952.0,10000000000.0,Ethereum,"{'price': 0.0026394402027914337, 'volume_24h': 307010.70963509, 'volume_change_24h': -73.285, 'percent_change_1h': 0.22117657, 'percent_change_24h': -0.89167232, 'percent_change_7d': -1.76974514, 'percent_change_30d': -9.19961352, 'percent_change_60d': -30.61201842, 'percent_change_90d': -42.52350131, 'market_cap': 18317514.28322401, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 26394402.03, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
32524,Ginnan The Cat,GINNAN,ginnan-the-cat,37,2024-08-02T04:03:50.000Z,"memes, cat-themed",6899998362189.0,6899998362189.0,6899998362189.0,Solana,"{'price': 2.6533894522172285e-06, 'volume_24h': 4699313.12462674, 'volume_change_24h': -8.4965, 'percent_change_1h': 2.00500689, 'percent_change_24h': -18.98767078, 'percent_change_7d': -20.58757064, 'percent_change_30d': -27.16666338, 'percent_change_60d': -60.48757262, 'percent_change_90d': -60.48757262, 'market_cap': 18308382.874548446, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 18308382.87, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
77,Diamond,DMD,diamond,8,2013-12-19T00:00:00.000Z,"masternodes, staking",4380000.0,3830388.85120427,3830388.85120427,N/A,"{'price': 4.760622496741039, 'volume_24h': 30411.04870338, 'volume_change_24h': -41.3304, 'percent_change_1h': -0.12271278, 'percent_change_24h': -3.11868363, 'percent_change_7d': -1.68589868, 'percent_change_30d': -8.15290932, 'percent_change_60d': 48.14536678, 'percent_change_90d': 61.95213125, 'market_cap': 18235035.336309113, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 20851526.54, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
21929,Kwenta,KWENTA,kwenta,25,2022-09-23T09:10:21.000Z,optimism-ecosystem,,431809.088,607155.62,Optimism,"{'price': 42.19158480722716, 'volume_24h': 93276.46920569, 'volume_change_24h': 127.7004, 'percent_change_1h': 0.00189796, 'percent_change_24h': -1.10906932, 'percent_change_7d': -6.52163868, 'percent_change_30d': 1.69951585, 'percent_change_60d': -8.43497925, 'percent_change_90d': -23.96300404, 'market_cap': 18218709.756883416, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 25616857.83, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
4134,Akropolis,AKRO,akropolis,106,2019-07-19T00:00:00.000Z,"defi, dao, substrate, polkadot-ecosystem, yield-aggregator, yearn-partnerships, kenetic-capital-portfolio, ledgerprime-portfolio, alameda-research-portfolio, spartan-group",,4436209629.921202,5000000000.0,Ethereum,"{'price': 0.004106292623103014, 'volume_24h': 4921594.51785463, 'volume_change_24h': 21.9622, 'percent_change_1h': -0.48533741, 'percent_change_24h': -4.49263086, 'percent_change_7d': -2.5985293, 'percent_change_30d': 1.14091145, 'percent_change_60d': -24.61059257, 'percent_change_90d': -12.4030815, 'market_cap': 18216374.877883982, 'market_cap_dominance': 0.0009, 'fully_diluted_market_cap': 20531463.12, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
12623,Stader,SD,stader,107,2021-10-11T19:37:29.000Z,liquid-staking-derivatives,120000000.0,40763114.0,120000000.0,Ethereum,"{'price': 0.44517616240715885, 'volume_24h': 1690993.70023224, 'volume_change_24h': 114.2475, 'percent_change_1h': -0.20628337, 'percent_change_24h': -3.34098365, 'percent_change_7d': -2.71610651, 'percent_change_30d': -14.59776217, 'percent_change_60d': -34.35064641, 'percent_change_90d': -20.69343657, 'market_cap': 18146766.658285532, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 53421139.49, 'tvl': 419099952.42387, 'last_updated': '2024-09-16T02:24:00.000Z'}"
2665,Dero,DERO,dero,14,2018-04-23T00:00:00.000Z,"mineable, privacy, smart-contracts",21000000.0,14312916.0,18400000.0,N/A,"{'price': 1.2675648746013084, 'volume_24h': 5604.6750982, 'volume_change_24h': -28.7503, 'percent_change_1h': -0.66211237, 'percent_change_24h': -5.63749073, 'percent_change_7d': 1.3824504, 'percent_change_30d': 3.83822562, 'percent_change_60d': -29.41480306, 'percent_change_90d': -40.50869283, 'market_cap': 18142549.57471906, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 26618862.37, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
2289,Gifto,GFT,gifto,89,2017-12-18T00:00:00.000Z,"media, loyalty, content-creation, binance-launchpad, pantera-capital-portfolio",,1032167539.1891176,1035000000.0,BNB Smart Chain (BEP20),"{'price': 0.01753400183308961, 'volume_24h': 1479355.19830105, 'volume_change_24h': -34.6252, 'percent_change_1h': -0.43562871, 'percent_change_24h': -4.49683408, 'percent_change_7d': -0.29486766, 'percent_change_30d': -9.47666391, 'percent_change_60d': -12.80929143, 'percent_change_90d': 0.43552705, 'market_cap': 18098027.524197582, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 18147691.9, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
30950,MON Protocol,MON,mon,42,2024-05-27T08:12:04.000Z,gaming,1000000000.0,132929034.63,1000000000.0,Ethereum,"{'price': 0.13613008532014892, 'volume_24h': 3433731.64727491, 'volume_change_24h': -9.2407, 'percent_change_1h': -0.28878166, 'percent_change_24h': -9.77729381, 'percent_change_7d': -7.3020857, 'percent_change_30d': -9.75472656, 'percent_change_60d': -34.65422612, 'percent_change_90d': -41.80382512, 'market_cap': 18095640.82570693, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 136130085.32, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
3628,Moonchain,MXC,mxc,48,2018-12-06T00:00:00.000Z,"distributed-computing, iot, substrate, depin",,2642132371.4,2642132371.4,N/A,"{'price': 0.00684665955424077, 'volume_24h': 1535988.39341743, 'volume_change_24h': -27.8094, 'percent_change_1h': -0.26163246, 'percent_change_24h': -4.3956083, 'percent_change_7d': 2.99601738, 'percent_change_30d': -1.02897002, 'percent_change_60d': -27.07773485, 'percent_change_90d': -30.78419103, 'market_cap': 18089780.844214633, 'market_cap_dominance': 0.0009, 'fully_diluted_market_cap': 18089780.84, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
31606,RyuJin,RYU,ryujin,3,2024-06-04T06:18:45.000Z,,1000000000000000.0,963849991678536.0,1000000000000000.0,Ethereum,"{'price': 1.8666152365226282e-08, 'volume_24h': 97089.86420398, 'volume_change_24h': -77.8765, 'percent_change_1h': -0.47063734, 'percent_change_24h': -4.37748472, 'percent_change_7d': 14.04426705, 'percent_change_30d': 91.71467425, 'percent_change_60d': 2.24948871, 'percent_change_90d': -43.95518821, 'market_cap': 17991370.801893637, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 18666152.37, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
7048,Wing Finance,WING,wing,52,2020-09-16T00:00:00.000Z,"defi, ontology-ecosystem, binance-launchpool",10000000.0,4587205.16998927,7638124.86998927,Ethereum,"{'price': 3.8995064428073714, 'volume_24h': 926531.15734325, 'volume_change_24h': 90.3343, 'percent_change_1h': -0.51715929, 'percent_change_24h': -6.05169804, 'percent_change_7d': -4.43034364, 'percent_change_30d': -1.04796222, 'percent_change_60d': -26.16663722, 'percent_change_90d': -18.54959337, 'market_cap': 17887836.114852443, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 38995064.43, 'tvl': 14215242.12914, 'last_updated': '2024-09-16T02:24:00.000Z'}"
5804,DeFiChain,DFI,defichain,72,2020-07-03T00:00:00.000Z,"defi, staking",1200000000.0,828938979.5727044,1149750004.0145879,N/A,"{'price': 0.02152609185739979, 'volume_24h': 754805.41595393, 'volume_change_24h': -11.6252, 'percent_change_1h': -0.79075776, 'percent_change_24h': -1.4501844, 'percent_change_7d': 4.52010465, 'percent_change_30d': -15.38042814, 'percent_change_60d': -30.15899939, 'percent_change_90d': -49.74484586, 'market_cap': 17843816.618461285, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 25831310.23, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
30097,Fluence,FLT,fluence-network,20,2024-03-25T10:21:12.000Z,"ethereum-ecosystem, depin",,87210643.0,1000000000.0,Ethereum,"{'price': 0.20380069214548313, 'volume_24h': 180268.07175134, 'volume_change_24h': 16.2354, 'percent_change_1h': -0.35714912, 'percent_change_24h': -7.25009022, 'percent_change_7d': -1.60097152, 'percent_change_30d': -24.58311462, 'percent_change_60d': -21.87272736, 'percent_change_90d': -55.41497847, 'market_cap': 17773589.405852634, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 203800692.15, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
213,MonaCoin,MONA,monacoin,23,2014-03-20T00:00:00.000Z,"mineable, pow, lyra2rev2, medium-of-exchange, memes, payments",105120000.0,65729674.871168,65729674.871168,N/A,"{'price': 0.26802347588316827, 'volume_24h': 150786.77726415, 'volume_change_24h': 0.23, 'percent_change_1h': -0.05111196, 'percent_change_24h': -1.36971893, 'percent_change_7d': 2.1126486, 'percent_change_30d': -13.92196205, 'percent_change_60d': 3.10487476, 'percent_change_90d': -15.89285698, 'market_cap': 17617095.92764099, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 28174627.78, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
7576,Kava Lend,HARD,hard-protocol,44,2020-11-02T00:00:00.000Z,"cosmos-ecosystem, defi, binance-launchpool, lending-borowing, injective-ecosystem",200000000.0,134791668.0,200000000.0,Ethereum,"{'price': 0.13138788683998223, 'volume_24h': 10211101.79294177, 'volume_change_24h': -58.5346, 'percent_change_1h': -0.50935415, 'percent_change_24h': -8.95681067, 'percent_change_7d': -10.57838638, 'percent_change_30d': 53.80707653, 'percent_change_60d': 25.2294029, 'percent_change_90d': -8.79945699, 'market_cap': 17709992.422156453, 'market_cap_dominance': 0.0009, 'fully_diluted_market_cap': 26277577.37, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
8296,KLAYswap Protocol,KSP,klayswap-protocol,69,2021-01-20T00:00:00.000Z,defi,126144000.0,66614972.66,115970160.0,Klaytn,"{'price': 0.2638143110448773, 'volume_24h': 242435.75139486, 'volume_change_24h': 4.6369, 'percent_change_1h': -2.32674468, 'percent_change_24h': -6.06059724, 'percent_change_7d': -7.41229109, 'percent_change_30d': 6.98488586, 'percent_change_60d': 70.18117933, 'percent_change_90d': 55.03400152, 'market_cap': 17573983.117571235, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 33278592.45, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
7424,Hermez Network,HEZ,hermez-network,14,2020-10-15T00:00:00.000Z,"zero-knowledge-proofs, scaling, rollups",100000000.0,4700000.0,100000000.0,Ethereum,"{'price': 3.7395449068041735, 'volume_24h': 26196.24555946, 'volume_change_24h': 826.5966, 'percent_change_1h': 0.12536173, 'percent_change_24h': -2.19341883, 'percent_change_7d': -0.16543764, 'percent_change_30d': -3.5167767, 'percent_change_60d': -10.6161622, 'percent_change_90d': -9.91509661, 'market_cap': 17575861.061979614, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 373954490.68, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
6520,HOPR,HOPR,hopr,39,2020-08-11T00:00:00.000Z,"privacy, dao, substrate, governance, binance-labs-portfolio, vbc-ventures-portfolio",1000000000.0,341173813.0,394545361.0,Ethereum,"{'price': 0.0515007679836907, 'volume_24h': 241921.45326531, 'volume_change_24h': -35.412, 'percent_change_1h': -0.16840944, 'percent_change_24h': -3.31416701, 'percent_change_7d': 1.73579295, 'percent_change_30d': -8.2866581, 'percent_change_60d': -15.67391902, 'percent_change_90d': -30.59542437, 'market_cap': 17570713.385424078, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 51500767.98, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
16711,GT Protocol,GTAI,gt-protocol,50,2024-01-26T03:14:01.000Z,"ai-big-data, web3, generative-ai",,35737199.72815589,75000000.0,BNB Smart Chain (BEP20),"{'price': 0.4899609221632399, 'volume_24h': 6339420.52323787, 'volume_change_24h': 30.2557, 'percent_change_1h': 0.95666979, 'percent_change_24h': -2.20985715, 'percent_change_7d': 35.48404479, 'percent_change_30d': 6.36156858, 'percent_change_60d': -40.57427156, 'percent_change_90d': -51.97530678, 'market_cap': 17509831.334339146, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 36747069.16, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
24442,MetaMAFIA,MAF,metamafia,2,2023-04-13T11:51:20.000Z,,500000000.0,270712816.0,462604752.0,Klaytn,"{'price': 0.06455576234115244, 'volume_24h': 1882827.01916322, 'volume_change_24h': 107.1364, 'percent_change_1h': 0.13987179, 'percent_change_24h': -1.36367972, 'percent_change_7d': 4.40259564, 'percent_change_30d': 17.25321299, 'percent_change_60d': 9.27310858, 'percent_change_90d': -9.52018092, 'market_cap': 17476072.21240013, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 32277881.17, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
10409,Opulous,OPUL,opulous,66,2021-06-11T00:00:00.000Z,"music, algorand-ecosystem, trustswap-launchpad, spartan-group, real-world-assets",,283693726.2484191,500000000.0,Ethereum,"{'price': 0.061020264466867105, 'volume_24h': 1104524.68435027, 'volume_change_24h': 18.6441, 'percent_change_1h': -0.11016891, 'percent_change_24h': -2.88197861, 'percent_change_7d': 26.6453024, 'percent_change_30d': -1.89674731, 'percent_change_60d': -42.48131354, 'percent_change_90d': -44.10615395, 'market_cap': 17311066.203269534, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 30510132.23, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
16430,Tectonic,TONIC,tectonic,38,2021-12-23T15:12:56.000Z,,,247733879909099.0,500000000000000.0,Cronos,"{'price': 6.984318407912133e-08, 'volume_24h': 11152.03559436, 'volume_change_24h': -9.8948, 'percent_change_1h': -0.41516503, 'percent_change_24h': -2.31498718, 'percent_change_7d': -1.67489008, 'percent_change_30d': -6.05469462, 'percent_change_60d': -9.65490489, 'percent_change_90d': -10.02443043, 'market_cap': 17302522.977126136, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34921592.04, 'tvl': 125495686.74108, 'last_updated': '2024-09-16T02:25:00.000Z'}"
31847,LandWolf (SOL),WOLF,landwolf-sol,49,2024-06-17T02:21:40.000Z,"memes, solana-ecosystem",9999999174.0,9999843184.318317,9999843184.318317,Solana,"{'price': 0.0017199060257060222, 'volume_24h': 464203.52153498, 'volume_change_24h': -1.4292, 'percent_change_1h': 5.46097498, 'percent_change_24h': -19.20545289, 'percent_change_7d': 3.57549816, 'percent_change_30d': -60.83385486, 'percent_change_60d': -80.73070826, 'percent_change_90d': -28.17486561, 'market_cap': 17198790.54882437, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 17199058.84, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
31914,Billy,BILLY,billy,113,2024-06-20T06:10:19.000Z,"memes, solana-ecosystem, doggone-doggerel",1000000000.0,936137657.0,982930293.0,Solana,"{'price': 0.018328577828171586, 'volume_24h': 5656383.39824951, 'volume_change_24h': 24.6643, 'percent_change_1h': -2.39167903, 'percent_change_24h': -17.89599345, 'percent_change_7d': -18.68867983, 'percent_change_30d': -52.94923642, 'percent_change_60d': -85.76546699, 'percent_change_90d': -71.11930567, 'market_cap': 17158071.904206697, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 18328577.83, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
1169,PIVX,PIVX,pivx,42,2016-02-13T00:00:00.000Z,"pos, medium-of-exchange, store-of-value, privacy, zero-knowledge-proofs, masternodes, staking, dao",,86185832.451297,86185832.451297,N/A,"{'price': 0.19880796739909068, 'volume_24h': 1735794.47157356, 'volume_change_24h': -6.6703, 'percent_change_1h': -0.50002841, 'percent_change_24h': -8.15554346, 'percent_change_7d': 0.48401815, 'percent_change_30d': 10.76317445, 'percent_change_60d': -24.96791367, 'percent_change_90d': -28.03402535, 'market_cap': 17134430.168240946, 'market_cap_dominance': 0.0008, 'fully_diluted_market_cap': 17134430.17, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
31342,NATIX Network,NATIX,natix-network,12,2024-05-22T03:05:34.000Z,solana-ecosystem,,16132952900.0,100000000000.0,Solana,"{'price': 0.0010610713004582128, 'volume_24h': 70669.67814083, 'volume_change_24h': -42.2437, 'percent_change_1h': 0.0999266, 'percent_change_24h': -2.18528824, 'percent_change_7d': 4.4640419, 'percent_change_30d': -4.1063336, 'percent_change_60d': 3.81746518, 'percent_change_90d': 15.90852084, 'market_cap': 17118213.313834097, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 106107130.05, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
28443,Verified USD,USDV,verified-usd,140,2023-11-17T11:56:26.000Z,"stablecoin, asset-backed-stablecoin, usd-stablecoin, fiat-stablecoin",,17141815.0,17141815.0,Ethereum,"{'price': 0.9963535632101714, 'volume_24h': 1755320.70662329, 'volume_change_24h': -2.4254, 'percent_change_1h': -0.05635435, 'percent_change_24h': -0.08923396, 'percent_change_7d': -0.01599387, 'percent_change_30d': -0.20678196, 'percent_change_60d': -0.13849627, 'percent_change_90d': -0.27047484, 'market_cap': 17079308.455139566, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 17079308.46, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
9103,GAMEE,GMEE,gamee,111,2021-04-02T00:00:00.000Z,"collectibles-nfts, gaming, polygon-ecosystem, play-to-earn, animoca-brands-portfolio, telegram-bot, toncoin-ecosystem",,1213630079.7106462,3180000000.0,Ethereum,"{'price': 0.014052206146338826, 'volume_24h': 866908.93726341, 'volume_change_24h': 0.8045, 'percent_change_1h': 0.07577328, 'percent_change_24h': -2.17032405, 'percent_change_7d': 1.59083848, 'percent_change_30d': -24.62432113, 'percent_change_60d': -45.69607089, 'percent_change_90d': -41.46526617, 'market_cap': 17054180.06549162, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 44686015.55, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
31259,Foxsy AI,FOXSY,foxsy-ai,4,2024-05-15T07:38:02.000Z,"memes, multiversx-ecosystem",1978082104.0,203240765.0,1977949990.0,MultiversX,"{'price': 0.08383105452813999, 'volume_24h': 1546430.39978957, 'volume_change_24h': 9.1674, 'percent_change_1h': -0.38492866, 'percent_change_24h': -8.05457234, 'percent_change_7d': 7.56879989, 'percent_change_30d': -6.43816305, 'percent_change_60d': -29.78435929, 'percent_change_90d': 17.03340811, 'market_cap': 17037887.653055888, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 165824708.72, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
